5
4
2
2
3
3
4
2
3
3
5
4
3
6
8
6
6
3
3
2
3
3
3
3
5
5
2
4
4
4
5
6
7
11
9
7
6
4
4
5
5
4
7
7
4
5
4
8
4
5
5
4
6
3
4
5
5
13
11
7
7
5
8
9
12
8
9
9
7
6
4
5
7
9
9
8
7
5
5
7
6
7
6
10
7
8
11
11
11
8
6
5
6
6
11
12
13
13
8
11
8
8
10
10
8
7
11
8
8
11
10
11
12
11
9
11
15
14
14
15
16
13
3
8
12
15
13
14
15
16
15
17
16
18
19
19
18
19
16
17
18
17
18
19
16
18
20
18
19
18
16
16
12
7
10
9
10
8
9
5
9
5
3
4
9
2
4
3
5
1
4
6
4
7
6
9
6
6
7
6
6
6
5
